-116.8193333,33.5948333
-116.8196667,33.5923333
-116.0703333,33.2358333
137.6848,31.7775
-117.3576667,33.7615
-116.7006667,33.7043333
-152.3539,63.5537
-116.017,33.171
-122.3903351,38.4916649
-156.2153333,19.9595
-122.7655029,38.822834
-122.7021637,38.8208351
-118.7865,37.4806667
-120.3784,42.3389
-152.8661,59.4748
-117.6666667,35.0468333
-121.5348358,37.1431656
-147.3337,64.9986
-116.2541,36.729
-155.5978333,19.1256667
-120.1716,39.4072
125.2188,-9.691
-147.1992,61.6518
-120.3925018,35.8081665
-150.2108,60.8559
-152.9443,60.2635
-122.7324982,38.7578316
-155.2375,19.3546667
-122.7338333,38.75
137.52,-3.1342
-116.4913333,33.4863333
-150.6262,63.2475
125.8827,4.1861
-122.7281647,38.7886658
-155.4765,19.0898333
-149.6566,61.8003
-179.0308,-29.4088
-117.4895,33.8475
-122.817337,38.8235016
-116.9608333,33.9663333
-97.9008,37.0357
-155.2361667,19.3533333
-147.843,61.9565
-141.4864,61.1021
-122.3588333,38.4663315
-97.8803,36.8469
-63.991,18.5855
-153.7578,61.4558
-122.7418333,47.4713333
-148.5133,62.0329
-122.8133316,38.8148346
-117.1571667,34.0268333
-147.4398,64.9789
71.3718,36.4023
-117.116,37.3812
-118.6185,37.4698333
-176.9451,51.4116
-117.1204,37.3484
125.2921,-9.7303
-120.1225,39.4088
-117.895,36.067
-122.1841667,46.2016667
-116.857,33.8813333
-117.1131,37.384
-117.1222,37.3431
-122.8613333,44.2175
-117.1154,37.3636
-117.1014,37.3517
-118.8236667,37.6541667
-118.8193333,37.6521667
-149.1129,64.8323
-116.8576667,33.8831667
-116.2568333,32.8918333
-122.7026672,38.7471657
-155.2296667,19.357
-67.3876,18.4048
152.3276,-5.3115
-116.439,33.4098333
-114.6431,37.2894
-122.7584991,38.7938347
-116.7975,33.731
-116.7718333,33.2696667
-121.498,36.3733333
-117.8488333,36.0943333
-146.9657,61.4157
-122.7643333,38.823
71.1629,36.7959
-147.8538,63.7268
-116.7319,37.2102
-41.1293,31.4343
-147.6646,61.3449
-117.2043333,34.0111667
-112.2865,41.5208333
-151.4404,61.0901
-122.7994995,38.7996674
-118.2011,38.3881
-155.3871667,19.2853333
-120.562,39.7518
-116.4195,33.3958333
-155.1786667,19.3448333
-150.5067,63.2259
-120.5603333,36.0008333
-120.5611667,36.0006667
-116.789,33.2733333
-119.2608,38.456
-118.6366667,34.6098333
-119.924,37.301
-149.4091,61.2985
-116.144,36.7112
-149.7564,64.3137
-141.4122,60.2156
-151.491,63.0829
-98.1785,36.4856
-117.2608333,34.0608333
-122.8051682,38.8206673
-118.8263333,37.6511667
-116.0185,37.2714
-116.5861667,33.4831667
-146.0199,66.3048
-116.391,33.3451667
-97.1072,32.5085
-122.7596664,38.8503342
-118.4255,35.4831667
-118.8035,37.4873333
-148.8822,64.8884
-155.2321667,19.3505
-120.829,39.9286
-155.6118333,19.4218333
-155.6116667,19.4203333
-116.8131667,33.599
-117.72,33.8435
-117.004,37.4304
-115.9375,38.2197
-145.1009,62.0854
-120.9878333,35.3186667
-122.1246667,45.2996667
-116.8271667,33.7245
-141.8272,61.6143
-152.9572,59.5646
-147.9537,64.4353
-120.0867,40.0551
-120.3868,39.5895
-120.3326667,47.6748333
-152.3011,59.4803
-121.1275,36.5531667
-68.3219,-31.9661
-116.0344,37.2797
-116.772,33.2686667
-116.6015,33.3578333
-120.5815,36.0213333
-147.2749,64.4872
-164.0361,53.8488
-167.151,53.2448
-122.7624969,38.8199997
-151.1581,62.1477
-151.008,57.28
-140.3772,60.8122
-119.6826,41.8527
-155.4663333,19.2623333
-149.3691,62.6755
-115.3009,36.4089
-116.2433333,33.3381667
-116.7265,33.5338333
-150.0027,61.5459
-140.4143,61.3802
-116.3921667,33.1065
-119.6476,41.8916
-147.6701,63.5784
-155.3858333,19.2906667
-154.9826667,19.5131667
-118.8488333,37.5723333
-116.8155,33.6003333
-122.7811661,38.8301659
-120.0912,40.0549
-122.783165,38.8320007
-140.2857,61.3893
-116.8948333,33.909
-147.3105,64.4344
-121.6915,37.6295
-140.2316,61.4116
-149.986,62.4873
-117.1284,37.3471
-151.2188,63.2326
124.0717,2.519
-122.8243332,38.8431664
-122.8193359,38.821167
-140.2871,61.3863
-149.6968,64.3974
69.9996,35.1561
-117.6668333,35.0441667
-119.6524,41.8513
-147.953,58.8841
-145.4977,62.1748
-147.3227,64.9798
-150.8262,63.4348
-116.3933333,33.3796667
-148.2342,63.5183
-119.6455,41.8237
-114.5887,37.2896
-155.3883333,19.2901667
-118.0515,36.1511667
-150.2941,65.0065
140.1124,27.2965
-117.2036667,33.8928333
-116.2736667,33.3301667
163.2131,-11.397
-115.6001667,32.8213333
-116.8061667,33.6986667
-119.2661,38.4444
-116.2778333,33.3265
-119.6277,41.8525
-118.3025,33.9226667
-116.2873333,33.3188333
-116.3715,33.356
-120.0867,40.062
-115.6023333,32.8266667
128.4364,2.5506
-140.3594,61.3715
-149.3499,63.1742
-97.5324,36.2859
-150.1755,61.2073
-152.4551,62.5672
-120.0872,40.0609
-117.5883333,35.7293333
-118.4126667,37.2965
-117.599,35.7216667
-122.8306656,38.8363342
-150.2258,63.4158
-97.5233,36.2871
-115.6041667,32.8206667
-117.553,34.2271667
-122.836998,38.8421669
-140.8468,60.2519
-148.0801,59.3031
-151.9748,60.4128
-122.7600021,38.8036652
-117.0551667,33.8426667
-120.0866,40.0582
-120.0912,40.0623
-122.7555008,38.7781677
-115.6083333,32.8273333
-151.0328,60.7348
-149.4785,60.64
-119.894,39.4062
-116.9988333,34.0468333
-117.2111667,34.0176667
-119.2628333,37.397
-120.0914,40.0577
-141.306,60.3461
-111.0991667,44.7825
-117.7043333,34.3111667
-120.0864,40.0556
-116.2868333,33.3193333
-116.8146667,33.595
-116.2855,33.3176667
-120.0929,40.0626
-118.5733333,37.4315
-118.5674973,37.427166
-118.5725,37.429
-116.823,33.5861667
-116.8153333,33.6013333
-146.9751,60.5567
-120.688,39.5481
-118.1733333,35.1133333
-141.4615,60.2006
-166.959,53.2251
-141.3411,60.1621
-117.6125,36.031
-116.8156667,33.5995
-116.2856667,33.3183333
-122.2981667,38.5383333
-148.751,63.7346
-118.2896667,33.923
-121.2076667,36.594
-122.8221664,38.810833
-116.5605,33.5101667
-116.9648333,33.9658333
-117.1144,37.3461
-149.8014,61.1588
-122.8391647,38.840332
70.2426,36.5227
-89.455,36.2753333
-152.0346,59.8871
-146.6384,61.4681
-117.6417,37.6761
-117.6246,37.6953
-147.3127,63.5297
-117.1177,37.3566
-116.277,33.3298333
-122.8411636,38.8256683
-147.4392,60.8814
-119.64,41.8627
-148.1972,62.913
-117.9195,35.9796667
-118.815,37.6505
-122.0103333,37.8451667
-120.166,41.9648
127.3847,3.7202
-119.611,38.7221
-117.0248333,34.2813333
-96.6801,36.3079
-119.9181,39.4122
-122.8253326,38.8404999
-121.6945,37.6351667
-122.8256667,38.8411667
117.1425,-7.7013
-116.0243333,33.1751667
-119.861,35.8305
-141.7083,59.5399
-120.0155,39.6564
-151.9515,60.5027
162.9456,-11.2631
-150.6558,61.1874
-68.374,18.0615
-122.8293304,38.8424988
-120.6524,39.5825
-122.7616667,38.8178333
-110.6646667,44.3615
-121.7735,37.4276667
-119.5976,38.7227
-117.1299,37.3584
-116.4091667,33.5435
-67.274,18.1937
-122.178,46.209
-122.7711639,38.788166
-111.6415,41.6683333
-110.6618333,44.3595
-116.9336667,33.8036667
-115.5983333,32.8225
-110.6628333,44.363
-115.6036667,32.8293333
-122.8215027,38.814167
-150.2821,60.8147
-120.3958333,46.5691667
-117.838,36.1321667
-110.666,44.3578333
-118.0205,33.9123333
-110.6625,44.3611667
-110.6605,44.3598333
-149.2264,62.987
-150.6912,65.798
-84.4456667,35.5148333
-89.4278333,36.1986667
-151.4916,63.083
-110.6651667,44.3615
-116.4256667,33.0553333
-110.6593333,44.3573333
-110.6588333,44.3595
-116.9631667,33.9635
-150.5814,63.2102
-115.9775,37.7161
-110.6643333,44.3601667
-115.9509,37.7206
-150.3928,63.1301
-110.663,44.361
-110.6648333,44.3623333
-121.4176667,36.9276667
-117.2251,37.1673
-115.6025,32.8176667
-122.8135,38.805
-165.138,53.3072
-122.8265,38.81
163.2402,-11.4342
71.2732,36.7385
-118.5691667,37.4271667
-117.607,36.0348333
-97.5253,36.2872
-150.6119,61.9088
-141.1495,60.1564
-141.4588,60.1342
-29.0813,38.6603
163.258,-11.4545
-122.7961655,38.8223343
-115.5948333,32.8218333
-118.716,37.5256667
-122.8056641,38.8390007
-117.1144,37.3495
-117.0855,37.3353
-117.1238,37.3551
-110.6663333,44.3665
-117.1105,37.3394
-67.6155,18.0358
-141.6671,60.2411
-148.3352,61.0131
-151.7123,61.7391
-119.0411667,37.4836667
-150.7901,62.9576
-122.292,38.171
-116.4741667,33.4863333
-122.8253326,38.8129997
-151.6366,63.249
-66.2839,19.6
-116.778,33.2715
-115.9739,37.7569
-149.2362,64.8225
-147.6244,61.5887
-121.9441667,46.9178333
-116.2735,36.6083
-122.0719986,37.9840012
-121.1013333,36.5545
-122.8103333,38.8364983
-119.3932,38.3893
-140.8823,60.4538
-116.7971667,33.3273333
-67.3516,18.68
-123.038,48.6435
-149.4835,63.3822
-122.7853317,38.7966652
-116.7515,34.3166667
-121.4918333,37.033
-150.4712,63.2269
-68.1648,17.9631
-150.2505,62.915
-71.38,-32.925
-122.7256699,38.7751656
-148.8835,64.8348
-154.98,19.3056667
-117.8885,36.186
-122.8113327,38.840332
-122.809,38.8368333
-118.8571667,37.5615
-117.1195,37.3819
140.4856,44.4166
-67.0923,18.096
-153.3433,59.426
-147.5897,60.8722
-116.8515,33.4105
-117.7255,33.5285
-161.9979,54.4362
-116.6275,54.2331
-146.5823,61.1519
124.4433,-0.2713
-150.408,61.3478
-116.6711667,33.6271667
-147.3343,64.9808
-116.6311667,33.4423333
-122.8223333,38.8063333
-116.4368333,33.4778333
141.9995,45.2943
-116.4049,36.7414
-155.5886667,19.4835
-122.7498322,38.774334
-117.1918333,34.0518333
-121.3041667,36.6645
-116.0386,37.3827
-113.0501667,37.4853333
-117.707,36.0171667
-116.711,33.6833333
-162.6389,53.7433
-97.3898,36.2737
-150.4519,60.8276
-116.4351667,33.4893333
-145.2102,62.0533
-140.9998,60.2992
-141.4264,60.2228
-122.8410034,38.8376656
-155.3843333,19.291
-147.39,60.0161
-147.4285,60.0574
-67.1524,18.0025
-117.224,33.9413333
-149.0312,65.1681
-149.38,62.5096
-121.0916667,36.508
-122.5781667,47.7211667
-117.4518333,34.2288333
-166.7743,53.2009
-121.093,36.5083333
-121.5345,36.816
-116.2897,36.6134
-120.5555,39.3999
-122.7494965,38.7876663
-122.7419968,38.7828331
-122.7771667,38.7796667
-107.1219,-35.0554
-116.7008333,33.6441667
-118.8713333,37.5471667
-149.5935,60.9164
-116.708,33.6475
-116.7056667,33.6486667
-121.1366667,36.547
-116.2635,33.3626667
-122.8098297,38.8373337
-122.808,38.8301667
